Date,Open,High,Low,Close,Adj Close,Volume,ts_polarity,twitter_volume
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,41.31521224975586,126966800,0.041126,1272.0
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.36375427246094,95280000,0.039958,2215.0
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,41.12587356567383,83973600,0.037987,2418.0
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.48025894165039,89134000,0.057315,2226.0
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,41.30792236328125,89960800,0.065872,1536.0
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.45841979980469,87342800,0.059714,2078.0
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,41.36618423461914,98507200,0.017401,1843.0
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.489967346191406,75891200,-0.030528,1839.0
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.75697708129883,104457600,0.019646,2319.0
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.52152633666992,68998800,0.274161,152.0
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.98514175415039,75652800,0.042563,1427.0
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,42.29098129272461,87493600,0.053849,1876.0
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.31525802612305,68280800,0.039978,1536.0
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.44633102416992,111341600,0.036094,1893.0
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,42.028839111328125,112861600,-0.042325,1116.0
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.47060775756836,103544800,-0.025117,1703.0
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.684207916259766,109744800,0.01374,1113.0
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.606544494628906,78949600,0.02206,1289.0
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.36137771606445,83241600,-0.036876,1817.0
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.87105941772461,99185600,0.063526,868.0
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.97057342529297,95997600,0.077844,1446.0
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.424537658691406,128044000,-0.059234,1561.0
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.91242599487305,129870400,0.015097,1911.0
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,44.10661697387695,124130000,0.045585,1406.0
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.596920013427734,94318000,0.003023,3052.0
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,45.17704772949219,156171600,0.059976,3841.0
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.63823699951172,104879200,0.04477,1866.0
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,45.276573181152344,126585600,0.075023,1883.0
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.67222595214844,124140800,0.023754,1086.0
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,47.35435104370117,204136800,0.063639,2138.0
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.37371063232422,169630800,0.111083,2037.0
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.813011169433594,175381200,0.041151,536.0
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.33967590332031,199202000,0.04822,1066.0
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,45.747474670410156,119393600,0.128883,1124.0
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.80815887451172,83121600,0.056832,1541.0
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,46.106712341308594,94256000,0.056515,1287.0
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.41983413696289,111448000,0.063461,1354.0
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,47.09462356567383,91062800,0.047035,1359.0
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,47.41746520996094,93087200,0.081283,841.0
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,47.4999885559082,76457200,0.100048,1226.0
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.81797409057617,74106400,0.132925,1283.0
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.570430755615234,103526800,0.071643,1315.0
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.4247932434082,143072800,0.068979,1791.0
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.696651458740234,86781200,0.054706,1127.0
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,48.29129409790039,83603200,0.083394,2051.0
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,48.271873474121094,111042800,0.084602,1392.0
2019-04-15,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,48.3592529296875,70146400,0.096164,1314.0
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,48.364105224609375,102785600,0.104014,1663.0
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,49.305912017822266,115627200,0.103919,1145.0
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,49.48309326171875,96783200,0.044244,2086.0
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.64572525024414,77758000,0.017513,7083.0
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,50.361778259277344,93292000,0.012647,2798.0
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,50.284114837646484,70162400,0.048898,3014.0
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,49.82777404785156,74172800,-0.010478,1183.0
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.589908599853516,74596400,0.040369,2439.0
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.6651496887207,88818800,0.070346,2011.0
2019-04-30,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,48.708778381347656,186139600,0.04677,1654.0
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,51.09968566894531,259309200,0.022495,2110.0
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,50.76713943481445,127985200,0.105174,920.0
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,51.39824676513672,83569600,0.053812,1377.0
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.604522705078125,129772400,0.060705,1350.0
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,49.2403678894043,155054800,0.064879,2486.0
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,49.25007247924805,105358000,0.064057,2550.0
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.72092819213867,139634400,0.077478,2587.0
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,48.04597091674805,164834800,0.030325,2553.0
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,45.25356674194336,229722400,0.078611,1847.0
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.969932556152344,146118800,0.090514,1528.0
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.52062225341797,106178800,0.048873,1587.0
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,46.315948486328125,132125600,0.072557,1226.0
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,46.05278396606445,131516400,0.074925,1699.0
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.612709045410156,154449200,0.073531,1957.0
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.467987060546875,113459200,0.052449,1805.0
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.53718566894531,118994400,0.070731,1414.0
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.776947021484375,146118800,0.083445,285.0
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.608821868896484,94858800,-0.001314,822.0
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.42851257324219,111792800,0.044611,1692.0
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,43.22139358520508,113924800,0.048158,1338.0
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.4455680847168,84873600,0.122611,749.0
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.65852355957031,108174400,0.091848,1021.0
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,42.22724151611328,161584400,0.077984,1026.0
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.772071838378906,123872000,0.082038,1465.0
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.47870635986328,119093600,0.113625,1454.0
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,45.13173294067383,90105200,0.025166,1200.0
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,46.3329963684082,122737600,0.03999,3961.0
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.925106048583984,104883600,0.09559,1666.0
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.468482971191406,107731600,0.102223,1179.0
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,47.317413330078125,73012800,0.045838,1271.0
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,47.30766296386719,86698400,0.197477,1119.0
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.964107513427734,75046000,0.098632,1544.0
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,47.24431228637695,58676400,-0.004961,1346.0
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,48.35542678833008,106204000,0.055681,1020.0
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,48.2140998840332,84496800,0.069025,1090.0
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.60152816772461,86056000,0.052904,815.0
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,48.43583297729492,191202400,0.030595,859.0
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,48.387107849121094,72881600,0.027515,1029.0
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.6536750793457,84281200,0.002947,209.0
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.684383392333984,104270000,0.068112,1002.0
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.66975021362305,83598800,0.075542,809.0
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,48.226280212402344,124442400,0.004157,1015.0
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,49.11078643798828,109012000,0.007375,897.0
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,49.3983154296875,67740800,0.040565,976.0
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.80766296386719,45448000,0.071587,656.0
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,49.76380920410156,69062000,0.05212,924.0
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,48.73799133300781,101354400,0.05205,774.0
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,49.03525924682617,82312000,0.074959,1276.0
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.52014923095703,71588400,0.039557,944.0
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,49.15953063964844,80767200,0.129732,1010.0
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.537208557128906,70380800,0.009483,1170.0
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,50.00260543823242,67789600,0.043532,1116.0
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.8296012878418,67467200,0.051543,1345.0
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.54938888549805,56430000,0.093393,1202.0
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,50.11225509643555,74162400,0.090127,1213.0
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,49.36419677734375,83717200,0.086242,1865.0
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,50.492374420166016,89111600,0.069447,5173.0
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.88711166381836,73420800,0.10339,2342.0
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.845680236816406,59966400,0.065633,1570.0
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.44364547729492,55638400,0.092079,812.0
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.619075775146484,70475600,0.098601,1707.0
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,51.09178924560547,86693600,0.115,885.0
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.87248992919922,135742800,0.064501,1513.0
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,51.91050720214844,277125600,0.081748,1476.0
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,50.78720474243164,216071600,0.045386,1178.0
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.712642669677734,163448400,0.074309,1563.0
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,47.11030197143555,209572000,0.039455,1618.0
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,48.00211715698242,143299200,0.064803,1677.0
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.49918746948242,133457600,0.125495,992.0
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.568878173828125,108038000,0.077026,1482.0
2019-08-09,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,49.16041564941406,98478800,0.065696,2193.0
2019-08-12,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,49.035675048828125,89927600,0.075813,1715.0
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,51.11225509643555,188874000,-0.008067,1238.0
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,49.59088897705078,146189600,0.061417,1345.0
2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,49.34385681152344,108909600,0.062133,1122.0
2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,50.50811767578125,110481600,0.020396,1331.0
2019-08-19,52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,51.44979476928711,97654400,0.027724,1158.0
2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,51.452232360839844,107537200,0.045336,1733.0
2019-08-21,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,52.0098991394043,86141600,0.020984,1921.0
2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.96587371826172,89014800,-0.016926,1548.0
2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,49.56399154663086,187272000,-0.04749,4271.0
2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,50.50566482543945,104174400,-0.061656,1088.0
2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.93577194213867,103493200,0.031359,1774.0
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,50.2708625793457,63755200,0.055846,2159.0
2019-08-29,52.125,52.33000183105469,51.665000915527344,52.252498626708984,51.122032165527344,83962000,0.087911,1117.0
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,51.055992126464844,84573600,0.040069,4486.0
2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,50.31243896484375,80092000,0.028742,7025.0
2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,51.16606140136719,76752400,0.053576,5594.0
2019-09-05,53.0,53.49250030517578,52.877498626708984,53.31999969482422,52.166446685791016,95654800,0.081881,1652.0
2019-09-06,53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,52.16154861450195,77449200,0.051861,2522.0
2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,52.38412857055664,109237600,0.074549,3897.0
2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,53.0029411315918,127111600,0.111114,3610.0
2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,54.68818283081055,177158400,0.084229,3476.0
2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,54.56587600708008,128906800,0.036759,1732.0
2019-09-13,55.0,55.1974983215332,54.255001068115234,54.6875,53.504356384277344,159053200,0.126819,1809.0
2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,53.785640716552734,84632400,0.008016,2227.0
2019-09-17,54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,53.98130416870117,73274800,0.076237,1756.0
2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,54.48761749267578,101360000,0.040437,1706.0
2019-09-19,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,54.04490661621094,88242400,0.064556,1211.0
2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,53.25487518310547,221652400,0.037265,1270.0
2019-09-23,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,53.49702453613281,76662000,0.075787,1423.0
2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,53.242637634277344,124763200,0.092901,1861.0
2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,54.06202697753906,87613600,0.022217,395.0
2019-09-26,55.0,55.23500061035156,54.70750045776367,54.97249984741211,53.7831916809082,75334000,0.064991,964.0
2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,53.521484375,101408000,0.037703,1197.0
2019-09-30,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,54.78112030029297,103909600,0.058547,1102.0
2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,54.93277359008789,139223200,0.057712,1289.0
2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,53.555728912353516,138449200,0.108078,951.0
2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,54.01066207885742,114426000,0.122678,875.0
2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,55.524681091308594,138478800,0.080219,1736.0
2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,55.53691101074219,122306000,0.111057,1506.0
2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,54.886295318603516,111820000,0.068728,1104.0
2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,55.52958297729492,74770400,0.09876,1005.0
2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,56.27802658081055,113013600,0.07937,972.0
2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,57.77491760253906,166795600,0.110381,1388.0
2019-10-14,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,57.69175720214844,96427600,-0.012141,1192.0
2019-10-15,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,57.55723571777344,87360000,0.077335,1149.0
2019-10-16,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,57.324867248535156,73903200,0.090242,974.0
2019-10-17,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,57.547447204589844,67585200,0.030618,1165.0
2019-10-18,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,57.82383728027344,97433600,0.086242,1986.0
2019-10-21,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,58.826656341552734,87247200,0.084428,5213.0
2019-10-22,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,58.692142486572266,82293600,0.047473,2406.0
2019-10-23,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,59.47972106933594,75828800,-0.01213,2886.0
2019-10-24,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,59.577552795410156,69275200,-0.057831,175.0
2019-10-25,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,60.31132888793945,73477200,0.077409,1014.0
2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,60.91547775268555,96572800,0.042476,1375.0
2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,59.506629943847656,142839600,0.023721,1128.0
2019-10-30,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,59.49929428100586,124522000,0.097891,1026.0
2019-10-31,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,60.844539642333984,139162000,0.078055,948.0
2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,62.57136154174805,151125200,-0.035361,1032.0
2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,62.982261657714844,103272000,-0.002498,1135.0
2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,62.89177322387695,79897600,0.078222,1140.0
2019-11-06,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,62.918670654296875,75864400,0.089016,978.0
2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,63.64484405517578,94940400,0.045465,925.0
2019-11-08,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,63.81901931762695,69986400,0.020855,1332.0
2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,64.32439422607422,81821200,-0.007081,1366.0
2019-11-12,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,64.26551818847656,87388800,0.044668,1139.0
2019-11-13,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,64.88127899169922,102734400,0.060904,1111.0
2019-11-14,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,64.43233489990234,89182800,0.012415,1169.0
2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,65.19776153564453,100206400,0.05484,1207.0
2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,65.5264892578125,86703200,0.134934,1011.0
2019-11-19,66.9749984741211,67.0,66.34750366210938,66.57250213623047,65.32777404785156,76167200,0.168167,816.0
2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,64.56727600097656,106234400,0.13012,859.0
2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,64.27778625488281,121395200,0.124699,1156.0
2019-11-22,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,64.22135162353516,65325200,0.147272,330.0
2019-11-25,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,65.34739685058594,84020400,0.101239,768.0
